COVERAGE,YEAR,MONTH,DATE,PRODUCT_GROUP,PRODUCT,MEASUREMENT_UNIT,VOLUME,VALUE,INDEX,STATUS
National,2020,June,01/06/2020,Non-Metallic Minerals,Sulfur,Tons,23863,35006.854,27.914,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Graphite,Tons,0,0,0,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Barite,Tons,50365,226186.848,506.172,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Dolomite,Tons,712932,136815.928,97.701,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Fluorite,Tons,70159,199434.044,69.552,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Kaolin,Tons,18812,63527.691,59.546,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Silica Sand,Tons,193737,118760.781,79.132,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Gypsum,Tons,476100,79270.174,112.225,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Phosphate Rock,Tons,54494,97976.997,29.49,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Wollastonite,Tons,3504,14231.086,73.38,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Celestite,Tons,3713,4448.252,65.738,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Feldspar,Tons,29733,25629.846,216.918,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Salt,Tons,787806,336900.509,99.919,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Diatomite,Tons,10386,37499.141,142.497,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Sodium Sulfate,Tons,62912,175973.357,117.684,Final Figures.
National,2020,June,01/06/2020,Non-Metallic Minerals,Magnesium Sulfate,Tons,5812,21516.71,154.025,Final Figures.
National,2020,July,01/07/2020,Precious Metals,Gold,Kilograms,6116.8,8123561.495,74.927,Final Figures.
National,2020,July,01/07/2020,Precious Metals,Silver,Kilograms,367002,5401124.302,90.601,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Lead,Tons,14696,598107.256,88.017,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Copper,Tons,44811,8275297.306,131.42,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Zinc,Tons,30003,1430833.14,85.537,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Bismuth,Tons,0,0,0,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Cadmium,Tons,89,4552.154,73.604,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Selenium,Tons,9,5504.936,81.818,Final Figures.
National,2020,July,01/07/2020,Non-Ferrous Industrial Metals,Molybdenum,Tons,1775,1065235.495,169.559,Final Figures.
National,2020,July,01/07/2020,Steel Metals and Minerals,Non-Coking Coal,Tons,388356,236840.848,35.669,Final Figures.
National,2020,July,01/07/2020,Steel Metals and Minerals,Coke,Tons,59470,326828.684,32.199,Final Figures.
National,2020,July,01/07/2020,Steel Metals and Minerals,Iron Pellets,Tons,469721,1039144.221,69.644,Final Figures.
National,2020,July,01/07/2020,Steel Metals and Minerals,Manganese,Tons,21413,90073.993,121.458,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Sulfur,Tons,23201,33200.028,27.14,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Graphite,Tons,155,992.302,26.481,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Barite,Tons,39480,111942.579,396.777,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Dolomite,Tons,834413,187671.165,114.349,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Fluorite,Tons,78779,209216.62,78.097,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Kaolin,Tons,22417,75699.474,70.957,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Silica Sand,Tons,220351,135075.163,90.002,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Gypsum,Tons,520648,86688.413,122.725,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Phosphate Rock,Tons,55479,61502.91,30.023,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Wollastonite,Tons,6767,31903.38,141.712,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Celestite,Tons,3452,3920.226,61.117,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Feldspar,Tons,32471,27990.002,236.894,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Salt,Tons,794702,347105.966,100.794,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Diatomite,Tons,12464,45093.755,171.007,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Sodium Sulfate,Tons,64197,191335.563,120.088,Final Figures.
National,2020,July,01/07/2020,Non-Metallic Minerals,Magnesium Sulfate,Tons,5294,19644.065,140.297,Final Figures.
National,2020,August,01/08/2020,Precious Metals,Gold,Kilograms,6870.7,9672531.257,84.163,Final Figures.
National,2020,August,01/08/2020,Precious Metals,Silver,Kilograms,389930,7484334.302,96.261,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Lead,Tons,20520,883693.972,122.898,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Copper,Tons,41284,5901917.597,121.076,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Zinc,Tons,37132,1992364.483,105.861,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Bismuth,Tons,0,0,0,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Cadmium,Tons,86,3916.195,71.123,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Selenium,Tons,9,5755.783,81.818,Final Figures.
National,2020,August,01/08/2020,Non-Ferrous Industrial Metals,Molybdenum,Tons,1621,949786.823,154.848,Final Figures.
National,2020,August,01/08/2020,Steel Metals and Minerals,Non-Coking Coal,Tons,337482,203714.428,30.996,Final Figures.
National,2020,August,01/08/2020,Steel Metals and Minerals,Coke,Tons,61171,336373.334,33.12,Final Figures.
National,2020,August,01/08/2020,Steel Metals and Minerals,Iron Pellets,Tons,517440,1047944.391,76.719,Final Figures.
National,2020,August,01/08/2020,Steel Metals and Minerals,Manganese,Tons,15968,63076.802,90.573,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Sulfur,Tons,19339,28768.406,22.622,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Graphite,Tons,81,504.498,13.838,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Barite,Tons,43118,129617.235,433.339,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Dolomite,Tons,825014,170121.187,113.061,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Fluorite,Tons,75949,204819.415,75.292,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Kaolin,Tons,23022,75717.723,72.872,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Silica Sand,Tons,232539,142546.407,94.98,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Gypsum,Tons,471067,78433.127,111.038,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Phosphate Rock,Tons,41202,55931.427,22.297,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Wollastonite,Tons,6274,23630.852,131.388,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Celestite,Tons,3676,4034.318,65.083,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Feldspar,Tons,31542,27189.204,230.116,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Salt,Tons,741625,128947.08,94.062,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Diatomite,Tons,12602,45616.14,172.901,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Sodium Sulfate,Tons,61111,201717.817,114.315,Final Figures.
National,2020,August,01/08/2020,Non-Metallic Minerals,Magnesium Sulfate,Tons,5470,20162.978,144.961,Final Figures.
National,2020,September,01/09/2020,Precious Metals,Gold,Kilograms,6115.2,8188790.772,74.903,Final Figures.
National,2020,September,01/09/2020,Precious Metals,Silver,Kilograms,288609,5215901.305,71.248,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Lead,Tons,12743,582943.074,76.32,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Copper,Tons,39056,5486142.833,114.542,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Zinc,Tons,35312,1874042.002,100.672,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Bismuth,Tons,0,0,0,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Cadmium,Tons,90,4318.456,74.431,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Selenium,Tons,9,5675.237,81.818,Final Figures.
National,2020,September,01/09/2020,Non-Ferrous Industrial Metals,Molybdenum,Tons,1682,971435.57,160.675,Final Figures.
National,2020,September,01/09/2020,Steel Metals and Minerals,Non-Coking Coal,Tons,435265,261362.443,39.977,Final Figures.
National,2020,September,01/09/2020,Steel Metals and Minerals,Coke,Tons,55600,310468.788,30.104,Final Figures.
National,2020,September,01/09/2020,Steel Metals and Minerals,Iron Pellets,Tons,484895,866519.941,71.894,Final Figures.
National,2020,September,01/09/2020,Steel Metals and Minerals,Manganese,Tons,11695,48280.934,66.336,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Sulfur,Tons,21319,29860.138,24.938,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Graphite,Tons,99,625.201,16.913,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Barite,Tons,32756,95672.578,329.201,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Dolomite,Tons,763192,164512.904,104.589,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Fluorite,Tons,76196,204780.788,75.537,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Kaolin,Tons,24874,82889.247,78.734,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Silica Sand,Tons,216942,132985.446,88.61,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Gypsum,Tons,447927,74579.846,105.584,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Phosphate Rock,Tons,46939,81309.144,25.401,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Wollastonite,Tons,7017,35780.223,146.948,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Celestite,Tons,3410,3807.459,60.374,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Feldspar,Tons,32382,27913.284,236.244,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Salt,Tons,682056,280816.778,86.507,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Diatomite,Tons,12576,45499.201,172.544,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Sodium Sulfate,Tons,45893,133731.422,85.848,Final Figures.
National,2020,September,01/09/2020,Non-Metallic Minerals,Magnesium Sulfate,Tons,5310,19525.173,140.721,Final Figures.
National,2020,October,01/10/2020,Precious Metals,Gold,Kilograms,6946.5,9056622.939,85.094,Final Figures.
National,2020,October,01/10/2020,Precious Metals,Silver,Kilograms,309212,5140406.252,76.334,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Lead,Tons,16490,709270.21,98.761,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Copper,Tons,39842,5484555.891,116.847,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Zinc,Tons,34641,1799210.109,98.759,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Bismuth,Tons,0,0,0,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Cadmium,Tons,92,4432.741,76.085,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Selenium,Tons,11,6375.605,100,Final Figures.
National,2020,October,01/10/2020,Non-Ferrous Industrial Metals,Molybdenum,Tons,1614,912983.087,154.179,Final Figures.
National,2020,October,01/10/2020,Steel Metals and Minerals,Non-Coking Coal,Tons,336730,205136.118,30.927,Final Figures.
National,2020,October,01/10/2020,Steel Metals and Minerals,Coke,Tons,58853,339966.12,31.865,Final Figures.
National,2020,October,01/10/2020,Steel Metals and Minerals,Iron Pellets,Tons,446330,716831.766,66.176,Final Figures.
National,2020,October,01/10/2020,Steel Metals and Minerals,Manganese,Tons,20911,85294.809,118.611,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Sulfur,Tons,13420,20981.284,15.698,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Graphite,Tons,92,577.002,15.718,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Barite,Tons,31178,92393.976,313.341,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Dolomite,Tons,847061,178629.918,116.082,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Fluorite,Tons,89275,208870.022,88.502,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Kaolin,Tons,28205,93373.95,89.278,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Silica Sand,Tons,226087,138591.331,92.345,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Gypsum,Tons,519775,86542.538,122.52,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Phosphate Rock,Tons,44132,79758.351,23.882,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Wollastonite,Tons,7051,27700.093,147.66,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Celestite,Tons,3477,3849.095,61.56,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Feldspar,Tons,35644,30725.128,260.042,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Salt,Tons,706975,291240.472,89.667,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Diatomite,Tons,13323,48180.418,182.793,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Sodium Sulfate,Tons,62928,204134.468,117.714,Final Figures.
National,2020,October,01/10/2020,Non-Metallic Minerals,Magnesium Sulfate,Tons,4955,18758.778,131.313,Final Figures.
National,2020,November,01/11/2020,Precious Metals,Gold,Kilograms,6540.8,8026094.801,80.121,Final Figures.
National,2020,November,01/11/2020,Precious Metals,Silver,Kilograms,325364,5143736.906,80.322,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Lead,Tons,15686,616077.3,93.946,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Copper,Tons,39288,5680250.778,115.222,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Zinc,Tons,37056,2030172.711,105.644,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Bismuth,Tons,0,0,0,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Cadmium,Tons,59,2830.988,48.794,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Selenium,Tons,6,3117.308,54.545,Final Figures.
National,2020,November,01/11/2020,Non-Ferrous Industrial Metals,Molybdenum,Tons,1625,885311.09,155.23,Final Figures.
National,2020,November,01/11/2020,Steel Metals and Minerals,Non-Coking Coal,Tons,366985,222735.564,33.706,Final Figures.
National,2020,November,01/11/2020,Steel Metals and Minerals,Coke,Tons,58207,353064.687,31.516,Final Figures.
National,2020,November,01/11/2020,Steel Metals and Minerals,Iron Pellets,Tons,409615,642185.664,60.732,Final Figures.
National,2020,November,01/11/2020,Steel Metals and Minerals,Manganese,Tons,19690,72605.854,111.685,Final Figures.
National,2020,November,01/11/2020,Non-Metallic Minerals,Sulfur,Tons,12862,21181.026,15.046,Final Figures.
National,2020,November,01/11/2020,Non-Metallic Minerals,Graphite,Tons,106,667.107,18.109,Final Figures.
National,2020,November,01/11/2020,Non-Metallic Minerals,Barite,Tons,32599,95909.518,327.623,Final Figures.
National,2020,November,01/11/2020,Non-Metallic Minerals,Dolomite,Tons,764115,162925.364,104.715,Final Figures.
